date,Year,Month,Day,Dayscaled,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Dayoff,NewYear,Mon,Tue,Wed,Thr,Fri,Sat,Sun,Level_3_Alert,Outbreak,COVID19,No,,,,
2008/9/16 00:00,2008,9,16,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,328,,,,
2008/9/17 00:00,2008,9,17,0.533333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,348,,,,
2008/9/18 00:00,2008,9,18,0.566666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,338,,,,
2008/9/19 00:00,2008,9,19,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,295,,,,
2008/9/20 00:00,2008,9,20,0.633333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,331,,,,
2008/9/21 00:00,2008,9,21,0.666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,392,,,,
2008/9/22 00:00,2008,9,22,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,342,,,,
2008/9/23 00:00,2008,9,23,0.733333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,305,,,,
2008/9/24 00:00,2008,9,24,0.766666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,298,,,,
2008/9/25 00:00,2008,9,25,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,326,,,,
2008/9/26 00:00,2008,9,26,0.833333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,297,,,,
2008/9/27 00:00,2008,9,27,0.866666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,368,,,,
2008/9/28 00:00,2008,9,28,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,347,,,,
2008/9/29 00:00,2008,9,29,0.933333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,308,,,,
2008/9/30 00:00,2008,9,30,0.966666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,325,,,,
2008/10/1 00:00,2008,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,,,,
2008/10/2 00:00,2008,10,2,0.033333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,284,,,,
2008/10/3 00:00,2008,10,3,0.066666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,321,,,,
2008/10/4 00:00,2008,10,4,0.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,356,,,,
2008/10/5 00:00,2008,10,5,0.133333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,412,,,,
2008/10/6 00:00,2008,10,6,0.166666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,368,,,,
2008/10/7 00:00,2008,10,7,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,291,,,,
2008/10/8 00:00,2008,10,8,0.233333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,311,,,,
2008/10/9 00:00,2008,10,9,0.266666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,329,,,,
2008/10/10 00:00,2008,10,10,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,358,,,,
2008/10/11 00:00,2008,10,11,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,341,,,,
2008/10/12 00:00,2008,10,12,0.366666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,382,,,,
2008/10/13 00:00,2008,10,13,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,354,,,,
2008/10/14 00:00,2008,10,14,0.433333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,307,,,,
2008/10/15 00:00,2008,10,15,0.466666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295,,,,
2008/10/16 00:00,2008,10,16,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325,,,,
2008/10/17 00:00,2008,10,17,0.533333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,321,,,,
2008/10/18 00:00,2008,10,18,0.566666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,320,,,,
2008/10/19 00:00,2008,10,19,0.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,396,,,,
2008/10/20 00:00,2008,10,20,0.633333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,348,,,,
2008/10/21 00:00,2008,10,21,0.666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,292,,,,
2008/10/22 00:00,2008,10,22,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,336,,,,
2008/10/23 00:00,2008,10,23,0.733333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,306,,,,
2008/10/24 00:00,2008,10,24,0.766666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,289,,,,
2008/10/25 00:00,2008,10,25,0.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,322,,,,
2008/10/26 00:00,2008,10,26,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,395,,,,
2008/10/27 00:00,2008,10,27,0.866666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,330,,,,
2008/10/28 00:00,2008,10,28,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,347,,,,
2008/10/29 00:00,2008,10,29,0.933333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,243,,,,
2008/10/30 00:00,2008,10,30,0.966666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,252,,,,
2008/10/31 00:00,2008,10,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300,,,,
2008/11/1 00:00,2008,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,317,,,,
2008/11/2 00:00,2008,11,2,0.033333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,368,,,,
2008/11/3 00:00,2008,11,3,0.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,316,,,,
2008/11/4 00:00,2008,11,4,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,324,,,,
2008/11/5 00:00,2008,11,5,0.133333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,310,,,,
2008/11/6 00:00,2008,11,6,0.166666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,291,,,,
2008/11/7 00:00,2008,11,7,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,325,,,,
2008/11/8 00:00,2008,11,8,0.233333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,320,,,,
2008/11/9 00:00,2008,11,9,0.266666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,293,,,,
2008/11/10 00:00,2008,11,10,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,302,,,,
2008/11/11 00:00,2008,11,11,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,274,,,,
2008/11/12 00:00,2008,11,12,0.366666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,284,,,,
2008/11/13 00:00,2008,11,13,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,291,,,,
2008/11/14 00:00,2008,11,14,0.433333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,292,,,,
2008/11/15 00:00,2008,11,15,0.466666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,345,,,,
2008/11/16 00:00,2008,11,16,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,357,,,,
2008/11/17 00:00,2008,11,17,0.533333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,308,,,,
2008/11/18 00:00,2008,11,18,0.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,280,,,,
2008/11/19 00:00,2008,11,19,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,299,,,,
2008/11/20 00:00,2008,11,20,0.633333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,274,,,,
2008/11/21 00:00,2008,11,21,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,295,,,,
2008/11/22 00:00,2008,11,22,0.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,323,,,,
2008/11/23 00:00,2008,11,23,0.733333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,352,,,,
2008/11/24 00:00,2008,11,24,0.766666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,358,,,,
2008/11/25 00:00,2008,11,25,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,295,,,,
2008/11/26 00:00,2008,11,26,0.833333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,249,,,,
2008/11/27 00:00,2008,11,27,0.866666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,271,,,,
2008/11/28 00:00,2008,11,28,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,270,,,,
2008/11/29 00:00,2008,11,29,0.933333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,310,,,,
2008/11/30 00:00,2008,11,30,0.966666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,323,,,,
2008/12/1 00:00,2008,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,345,,,,
2008/12/2 00:00,2008,12,2,0.033333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,305,,,,
2008/12/3 00:00,2008,12,3,0.066666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,281,,,,
2008/12/4 00:00,2008,12,4,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,318,,,,
2008/12/5 00:00,2008,12,5,0.133333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,301,,,,
2008/12/6 00:00,2008,12,6,0.166666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,283,,,,
2008/12/7 00:00,2008,12,7,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,293,,,,
2008/12/8 00:00,2008,12,8,0.233333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,346,,,,
2008/12/9 00:00,2008,12,9,0.266666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,263,,,,
2008/12/10 00:00,2008,12,10,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,300,,,,
2008/12/11 00:00,2008,12,11,0.333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,294,,,,
2008/12/12 00:00,2008,12,12,0.366666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,311,,,,
2008/12/13 00:00,2008,12,13,0.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,350,,,,
2008/12/14 00:00,2008,12,14,0.433333333,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,381,,,,
2008/12/15 00:00,2008,12,15,0.466666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,300,,,,
2008/12/16 00:00,2008,12,16,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,282,,,,
2008/12/17 00:00,2008,12,17,0.533333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,306,,,,
2008/12/18 00:00,2008,12,18,0.566666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,286,,,,
2008/12/19 00:00,2008,12,19,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,334,,,,
2008/12/20 00:00,2008,12,20,0.633333333,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,317,,,,
2008/12/21 00:00,2008,12,21,0.666666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,340,,,,
2008/12/22 00:00,2008,12,22,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,330,,,,
2008/12/23 00:00,2008,12,23,0.733333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,302,,,,
2008/12/24 00:00,2008,12,24,0.766666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,289,,,,
2008/12/25 00:00,2008,12,25,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,350,,,,
2008/12/26 00:00,2008,12,26,0.833333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,298,,,,
2008/12/27 00:00,2008,12,27,0.866666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,348,,,,
2008/12/28 00:00,2008,12,28,0.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,438,,,,
2008/12/29 00:00,2008,12,29,0.933333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,353,,,,
2008/12/30 00:00,2008,12,30,0.966666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,322,,,,
2008/12/31 00:00,2008,12,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,334,,,,
2009/1/1 00:00,2009,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,366,,,,
2009/1/2 00:00,2009,1,2,0.033333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,316,,,,
2009/1/3 00:00,2009,1,3,0.066666667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,341,,,,
2009/1/4 00:00,2009,1,4,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,409,,,,
2009/1/5 00:00,2009,1,5,0.133333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,329,,,,
2009/1/6 00:00,2009,1,6,0.166666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,316,,,,
2009/1/7 00:00,2009,1,7,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,302,,,,
2009/1/8 00:00,2009,1,8,0.233333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,293,,,,
2009/1/9 00:00,2009,1,9,0.266666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,275,,,,
2009/1/10 00:00,2009,1,10,0.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,271,,,,
2009/1/11 00:00,2009,1,11,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,347,,,,
2009/1/12 00:00,2009,1,12,0.366666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,336,,,,
2009/1/13 00:00,2009,1,13,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,263,,,,
2009/1/14 00:00,2009,1,14,0.433333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,315,,,,
2009/1/15 00:00,2009,1,15,0.466666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,320,,,,
2009/1/16 00:00,2009,1,16,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,339,,,,
2009/1/17 00:00,2009,1,17,0.533333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,318,,,,
2009/1/18 00:00,2009,1,18,0.566666667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,425,,,,
2009/1/19 00:00,2009,1,19,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,383,,,,
2009/1/20 00:00,2009,1,20,0.633333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,360,,,,
2009/1/21 00:00,2009,1,21,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,368,,,,
2009/1/22 00:00,2009,1,22,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,411,,,,
2009/1/23 00:00,2009,1,23,0.733333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,408,,,,
2009/1/24 00:00,2009,1,24,0.766666667,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,409,,,,
2009/1/25 00:00,2009,1,25,0.8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,538,,,,
2009/1/26 00:00,2009,1,26,0.833333333,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,843,,,,
2009/1/27 00:00,2009,1,27,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,898,,,,
2009/1/28 00:00,2009,1,28,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,755,,,,
2009/1/29 00:00,2009,1,29,0.933333333,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,580,,,,
2009/1/30 00:00,2009,1,30,0.966666667,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,448,,,,
2009/1/31 00:00,2009,1,31,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,457,,,,
2009/2/1 00:00,2009,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,559,,,,
2009/2/2 00:00,2009,2,2,0.033333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,432,,,,
2009/2/3 00:00,2009,2,3,0.066666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,363,,,,
2009/2/4 00:00,2009,2,4,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,398,,,,
2009/2/5 00:00,2009,2,5,0.133333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,389,,,,
2009/2/6 00:00,2009,2,6,0.166666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,380,,,,
2009/2/7 00:00,2009,2,7,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,420,,,,
2009/2/8 00:00,2009,2,8,0.233333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,477,,,,
2009/2/9 00:00,2009,2,9,0.266666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,364,,,,
2009/2/10 00:00,2009,2,10,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313,,,,
2009/2/11 00:00,2009,2,11,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,321,,,,
2009/2/12 00:00,2009,2,12,0.366666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,411,,,,
2009/2/13 00:00,2009,2,13,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,369,,,,
2009/2/14 00:00,2009,2,14,0.433333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,368,,,,
2009/2/15 00:00,2009,2,15,0.466666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,427,,,,
2009/2/16 00:00,2009,2,16,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,363,,,,
2009/2/17 00:00,2009,2,17,0.533333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,350,,,,
2009/2/18 00:00,2009,2,18,0.566666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,318,,,,
2009/2/19 00:00,2009,2,19,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,301,,,,
2009/2/20 00:00,2009,2,20,0.633333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,357,,,,
2009/2/21 00:00,2009,2,21,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,323,,,,
2009/2/22 00:00,2009,2,22,0.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,380,,,,
2009/2/23 00:00,2009,2,23,0.733333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,352,,,,
2009/2/24 00:00,2009,2,24,0.766666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,297,,,,
2009/2/25 00:00,2009,2,25,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,334,,,,
2009/2/26 00:00,2009,2,26,0.833333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,317,,,,
2009/2/27 00:00,2009,2,27,0.866666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,302,,,,
2009/2/28 00:00,2009,2,28,0.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,367,,,,
2009/3/1 00:00,2009,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,383,,,,
2009/3/2 00:00,2009,3,2,0.033333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,335,,,,
2009/3/3 00:00,2009,3,3,0.066666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,293,,,,
2009/3/4 00:00,2009,3,4,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,283,,,,
2009/3/5 00:00,2009,3,5,0.133333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,291,,,,
2009/3/6 00:00,2009,3,6,0.166666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,297,,,,
2009/3/7 00:00,2009,3,7,0.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,304,,,,
2009/3/8 00:00,2009,3,8,0.233333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,338,,,,
2009/3/9 00:00,2009,3,9,0.266666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,349,,,,
2009/3/10 00:00,2009,3,10,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,304,,,,
2009/3/11 00:00,2009,3,11,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,305,,,,
2009/3/12 00:00,2009,3,12,0.366666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,309,,,,
2009/3/13 00:00,2009,3,13,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,355,,,,
